time_fs,mu_true,mu_pred,mm_true,mm_pred,q0_true,q0_pred,q1_true,q1_pred,q2_true,q2_pred,q3_true,q3_pred
2.913999938964843750e+01,2.367459833621978760e-01,2.326533496379852295e-01,-3.883100871462374926e-04,-3.266319981776177883e-04,4.620512481778860092e-04,1.348826481262221932e-04,-2.746553800534456968e-04,1.521598460385575891e-05,-3.880596777889877558e-04,-1.416581217199563980e-04,2.006638242164626718e-04,7.677356916246935725e-05
2.915999984741210938e+01,2.381467074155807495e-01,2.341937571763992310e-01,-3.799351688940078020e-04,-3.253032336942851543e-04,4.088102141395211220e-04,6.723260594299063087e-05,-2.023359702434390783e-04,9.963480988517403603e-05,-3.675042826216667891e-04,-9.812824282562360168e-05,1.610300387255847454e-04,4.928577982354909182e-05
2.918000030517578125e+01,2.395752221345901489e-01,2.358074784278869629e-01,-3.639624628704041243e-04,-3.171874850522726774e-04,3.484370245132595301e-04,-2.555578703322680667e-06,-1.212391653098165989e-04,1.829978282330557704e-04,-3.417067346163094044e-04,-5.352499647415243089e-05,1.145088754128664732e-04,2.169236176996491849e-05
2.920000076293945312e+01,2.410023063421249390e-01,2.374602705240249634e-01,-3.404733433853834867e-04,-3.024728212039917707e-04,2.827251737471669912e-04,-7.312071829801425338e-05,-3.299885793239809573e-05,2.640445309225469828e-04,-3.121565387118607759e-04,-9.110236533160787076e-06,6.243021925911307335e-05,-5.264613264444051310e-06
2.921999931335449219e+01,2.423980832099914551e-01,2.391162365674972534e-01,-3.093957202509045601e-04,-2.814524341374635696e-04,2.137449191650375724e-04,-1.429835683666169643e-04,6.028475036146119237e-05,3.416933759581297636e-04,-2.803548704832792282e-04,3.387092147022485733e-05,6.325192316580796614e-06,-3.086526703555136919e-05
2.923999977111816406e+01,2.437331825494766235e-01,2.407393604516983032e-01,-2.708635292947292328e-04,-2.545219613239169121e-04,1.435138256056234241e-04,-2.105736057274043560e-04,1.563512196298688650e-04,4.151177126914262772e-04,-2.475884102750569582e-04,7.420837937388569117e-05,-5.227663859841413796e-05,-5.443273039418272674e-05
2.926000022888183594e+01,2.449798732995986938e-01,2.422949075698852539e-01,-2.255335857626050711e-04,-2.221876929979771376e-04,7.363119220826774836e-05,-2.743034274317324162e-04,2.531576610635966063e-04,4.837287997361272573e-04,-2.146324259229004383e-04,1.107499920180998743e-04,-1.121564200730063021e-04,-7.535266195191070437e-05
2.928000068664550781e+01,2.461127936840057373e-01,2.437509447336196899e-01,-1.745107874739915133e-04,-1.850782136898487806e-04,5.157735813554609194e-06,-3.326656878925859928e-04,3.491525712888687849e-04,5.470613832585513592e-04,-1.816773001337423921e-04,1.424371876055374742e-04,-1.726330083329230547e-04,-9.307635627919808030e-05
2.929999923706054688e+01,2.471088916063308716e-01,2.450792789459228516e-01,-1.192706768051721156e-04,-1.439530751667916775e-04,-6.122281047282740474e-05,-3.843062149826437235e-04,4.432912392076104879e-04,6.046444759704172611e-04,-1.485751854488626122e-04,1.683363807387650013e-04,-2.334932360099628568e-04,-1.071075676009058952e-04
2.931999969482421875e+01,2.479475438594818115e-01,2.462559044361114502e-01,-6.138939352240413427e-05,-9.969648817786946893e-05,-1.249645138159394264e-04,-4.280486609786748886e-04,5.348237464204430580e-04,6.559243774972856045e-04,-1.151976757682859898e-04,1.876464084489271045e-04,-2.946615568362176418e-04,-1.169905663118697703e-04
2.934000015258789062e+01,2.486112117767333984e-01,2.472611814737319946e-01,-2.050275497822440229e-06,-5.329121995600871742e-05,-1.854753791121765971e-04,-4.628890310414135456e-04,6.230395520105957985e-04,7.002467755228281021e-04,-8.170465298462659121e-05,1.996956707444041967e-04,-3.558595490176230669e-04,-1.223088329425081611e-04
2.936000061035156250e+01,2.490855306386947632e-01,2.480795681476593018e-01,5.788443741039372981e-05,-5.774567398475483060e-06,-2.420610981062054634e-04,-4.879992920905351639e-04,7.071072468534111977e-04,7.368965307250618935e-04,-4.862534115090966225e-05,2.039547398453578353e-04,-4.164208075962960720e-04,-1.226913882419466972e-04
2.937999916076660156e+01,2.493593096733093262e-01,2.486994415521621704e-01,1.174576318589970469e-04,4.181235271971672773e-05,-2.940696431323885918e-04,-5.027670413255691528e-04,7.860459736548364162e-04,7.651869673281908035e-04,-1.669398989179171622e-05,2.000695239985361695e-04,-4.752823733724653721e-04,-1.178217207780107856e-04
2.939999961853027344e+01,2.494250088930130005e-01,2.491128444671630859e-01,1.756587589625269175e-04,8.846654236549511552e-05,-3.411098441574722528e-04,-5.068654427304863930e-04,8.588196360506117344e-04,7.845787913538515568e-04,1.344160500593716279e-05,1.879024493973702192e-04,-5.311514250934123993e-04,-1.074521496775560081e-04
2.942000007629394531e+01,2.492794841527938843e-01,2.493152767419815063e-01,2.314460871275514364e-04,1.332465471932664514e-04,-3.830765199381858110e-04,-5.003119003959000111e-04,9.244680404663085938e-04,7.947844569571316242e-04,4.136966890655457973e-05,1.675600797170773149e-04,-5.827611894346773624e-04,-9.141852933680638671e-05
2.944000053405761719e+01,2.489235401153564453e-01,2.493055313825607300e-01,2.834548940882086754e-04,1.752769894665107131e-04,-4.199446411803364754e-04,-4.834820283576846123e-04,9.821364656090736389e-04,7.958152564242482185e-04,6.683382525807246566e-05,1.393866550642997026e-04,-6.290255696512758732e-04,-6.965435750316828489e-05
2.945999908447265625e+01,2.483619302511215210e-01,2.490854263305664062e-01,3.301536489743739367e-04,2.137430128641426563e-04,-4.515387117862701416e-04,-4.570688761305063963e-04,1.030993298627436161e-03,7.879763143137097359e-04,8.959200204117223620e-05,1.039101553033106029e-04,-6.690465961582958698e-04,-4.220712798996828496e-05
2.947999954223632812e+01,2.476039528846740723e-01,2.486596405506134033e-01,3.702706308104097843e-04,2.478868991602212191e-04,-4.774327971972525120e-04,-4.220173286739736795e-04,1.070191734470427036e-03,7.718343986198306084e-04,1.093460887204855680e-04,6.175856833579018712e-05,-7.021049968898296356e-04,-9.256346857000607997e-06
2.950000000000000000e+01,2.466636449098587036e-01,2.480353564023971558e-01,4.027138056699186563e-04,2.770144492387771606e-04,-4.970083246007561684e-04,-3.794661897700279951e-04,1.098960638046264648e-03,7.481740321964025497e-04,1.257183321285992861e-04,1.358493682346306741e-05,-7.276706164702773094e-04,2.886712718463968486e-05
2.952000045776367188e+01,2.455593496561050415e-01,2.472222447395324707e-01,4.264249873813241720e-04,3.005141916219145060e-04,-5.096127279102802277e-04,-3.307070001028478146e-04,1.116729108616709709e-03,7.179313106462359428e-04,1.382410118822008371e-04,-3.995646693510934711e-05,-7.453573634847998619e-04,7.166905561462044716e-05
2.954000091552734375e+01,2.443135827779769897e-01,2.462322711944580078e-01,4.406601656228303909e-04,3.178823972120881081e-04,-5.146658513695001602e-04,-2.771246072370558977e-04,1.123178750276565552e-03,6.821054848842322826e-04,1.463358785258606076e-04,-9.817964019021019340e-05,-7.548488210886716843e-04,1.184899301733821630e-04
2.955999946594238281e+01,2.429522871971130371e-01,2.450799345970153809e-01,4.452321154531091452e-04,3.287462168373167515e-04,-5.116115207783877850e-04,-2.201151219196617603e-04,1.118218991905450821e-03,6.416802061721682549e-04,1.492317096563056111e-04,-1.603173441253602505e-04,-7.558392244391143322e-04,1.685144670773297548e-04
2.957999992370605469e+01,2.415036261081695557e-01,2.437823861837387085e-01,4.404057399369776249e-04,3.328762541059404612e-04,-4.998431541025638580e-04,-1.610325562069192529e-04,1.101902453228831291e-03,5.975931999273598194e-04,1.458888582419604063e-04,-2.254863356938585639e-04,-7.479481864720582962e-04,2.207985526183620095e-04
2.960000038146972656e+01,2.399971634149551392e-01,2.423597574234008789e-01,4.266707983333617449e-04,3.301875549368560314e-04,-4.788097285199910402e-04,-1.011963031487539411e-04,1.074350206181406975e-03,5.507633904926478863e-04,1.351560204057022929e-04,-2.926925953943282366e-04,-7.306964835152029991e-04,2.743131481111049652e-04
2.962000083923339844e+01,2.384634166955947876e-01,2.408354580402374268e-01,4.045456298626959324e-04,3.207290719728916883e-04,-4.483147931750863791e-04,-4.191487460047937930e-05,1.035818364471197128e-03,5.021311226300895214e-04,1.162262997240759432e-04,-3.608843835536390543e-04,-7.037299219518899918e-04,3.279987431596964598e-04
2.963999938964843750e+01,2.369336634874343872e-01,2.392363250255584717e-01,3.743512497749179602e-04,3.046711790375411510e-04,-4.088146379217505455e-04,1.553129368403460830e-05,9.868642082437872887e-04,4.526574630290269852e-04,8.912509656511247158e-05,-4.290525394026190042e-04,-6.671746959909796715e-04,3.808076726272702217e-04
2.965999984741210938e+01,2.354396879673004150e-01,2.375924885272979736e-01,3.361546259839087725e-04,2.822958922479301691e-04,-3.615001041907817125e-04,6.992852286202833056e-05,9.283673716709017754e-04,4.032699798699468374e-04,5.491159754456020892e-05,-4.963460960425436497e-04,-6.217788322828710079e-04,4.317382117733359337e-04
2.968000030517578125e+01,2.340130507946014404e-01,2.359370887279510498e-01,2.901690604630857706e-04,2.539960551075637341e-04,-3.081034228671342134e-04,1.201632767333649099e-04,8.613526006229221821e-04,3.547941741999238729e-04,1.550508386571891606e-05,-5.621737800538539886e-04,-5.687542725354433060e-04,4.798651789315044880e-04
2.970000076293945312e+01,2.326838076114654541e-01,2.343055158853530884e-01,2.371299051446840167e-04,2.202837786171585321e-04,-2.505688171368092299e-04,1.652405044296756387e-04,7.868328830227255821e-04,3.079135494772344828e-04,-2.676283111213706434e-05,-6.262474344111979008e-04,-5.095012020319700241e-04,5.243635969236493111e-04
2.971999931335449219e+01,2.314799726009368896e-01,2.327344566583633423e-01,1.782134349923580885e-04,1.818028249545022845e-04,-1.907828991534188390e-04,2.042812993749976158e-04,7.057847687974572182e-04,2.631871902849525213e-04,-6.964991916902363300e-05,-6.885161274112761021e-04,-4.453519941307604313e-04,5.645097116939723492e-04
2.973999977111816406e+01,2.304269671440124512e-01,2.312607616186141968e-01,1.149176823673769832e-04,1.393375860061496496e-04,-1.304476318182423711e-04,2.365073887631297112e-04,6.191966822370886803e-04,2.211212704423815012e-04,-1.112906684284098446e-04,-7.489256677217781544e-04,-3.774583456106483936e-04,5.996381514705717564e-04
2.976000022888183594e+01,2.295467704534530640e-01,2.299199700355529785e-01,4.900493513559922576e-05,9.380816482007503510e-05,-7.106049451977014542e-05,2.612318494357168674e-04,5.281967460177838802e-04,1.822578196879476309e-04,-1.502108789281919599e-04,-8.070294279605150223e-04,-3.069253871217370033e-04,6.290657329373061657e-04
2.978000068664550781e+01,2.288571894168853760e-01,2.287449091672897339e-01,-1.778105252014938742e-05,4.624538632924668491e-05,-1.391711521137040108e-05,2.778714115265756845e-04,4.342331958469003439e-04,1.472106960136443377e-04,-1.852977293310686946e-04,-8.616191917099058628e-04,-2.350183349335566163e-04,6.520262104459106922e-04
2.979999923706054688e+01,2.283719480037689209e-01,2.277641296386718750e-01,-8.397598139708861709e-05,-2.252119884360581636e-06,3.992783240391872823e-05,2.859722299035638571e-04,3.391142236068844795e-04,1.166193178505636752e-04,-2.158636925742030144e-04,-9.105961653403937817e-04,-1.631783525226637721e-04,6.676955381408333778e-04
2.981999969482421875e+01,2.281004041433334351e-01,2.270005345344543457e-01,-1.483578525949269533e-04,-5.056991722085513175e-05,8.968943438958376646e-05,2.852496108971536160e-04,2.448716841172426939e-04,9.104987111641094089e-05,-2.416400384390726686e-04,-9.511898970231413841e-04,-9.292108006775379181e-05,6.753201014362275600e-04
2.984000015258789062e+01,2.280473262071609497e-01,2.264705300331115723e-01,-2.098672848660498857e-04,-9.762443369254469872e-05,1.347502693533897400e-04,2.756255853455513716e-04,1.536333875264972448e-04,7.092281157383695245e-05,-2.625538327265530825e-04,-9.805001318454742432e-04,-2.582981323939748108e-05,6.743647973053157330e-04
2.986000061035156250e+01,2.282134890556335449e-01,2.261836677789688110e-01,-2.676279109437018633e-04,-1.423949142917990685e-04,1.744619949022307992e-04,2.572397934272885323e-04,6.749852036591619253e-05,5.650753882946446538e-05,-2.783941454254090786e-04,-9.961784817278385162e-04,3.643362651928327978e-05,6.646008696407079697e-04
2.987999916076660156e+01,2.285960912704467773e-01,2.261429280042648315e-01,-3.207399568054825068e-04,-1.839391334215179086e-04,2.080305275740101933e-04,2.304307272424921393e-04,-1.173361488326918334e-05,4.797097790287807584e-05,-2.885484136641025543e-04,-9.969093371182680130e-04,9.225151006830856204e-05,6.461125449277460575e-04
2.989999961853027344e+01,2.291888892650604248e-01,2.263454645872116089e-01,-3.680036752484738827e-04,-2.213998523075133562e-04,2.345584507565945387e-04,1.956987398443743587e-04,-8.284095383714884520e-05,4.542198439594358206e-05,-2.919430844485759735e-04,-9.824142325669527054e-04,1.402255875291302800e-04,6.192651344463229179e-04
2.992000007629394531e+01,2.299823164939880371e-01,2.267835587263107300e-01,-4.080806975252926350e-04,-2.540107234381139278e-04,2.531989885028451681e-04,1.536708005005493760e-04,-1.452353608328849077e-04,4.890843410976231098e-05,-2.872790209949016571e-04,-9.530648821964859962e-04,1.793153933249413967e-04,5.846623098477721214e-04
2.994000053405761719e+01,2.309632301330566406e-01,2.274454534053802490e-01,-4.396607109811156988e-04,-2.811081067193299532e-04,2.633758413139730692e-04,1.050921418936923146e-04,-1.988847216125577688e-04,5.835678894072771072e-05,-2.734574954956769943e-04,-9.094710694625973701e-04,2.089663612423464656e-04,5.431176396086812019e-04
2.995999908447265625e+01,2.321141213178634644e-01,2.283160388469696045e-01,-4.614419594872742891e-04,-3.021486336365342140e-04,2.649361849762499332e-04,5.084722215542569757e-05,-2.441894321236759424e-04,7.349362567765638232e-05,-2.498895046301186085e-04,-8.523595170117914677e-04,2.291427517775446177e-04,4.956272896379232407e-04
2.997999954223632812e+01,2.334129661321640015e-01,2.293771952390670776e-01,-4.725456819869577885e-04,-3.167262475471943617e-04,2.580674190539866686e-04,-8.014661943889223039e-06,-2.817012136802077293e-04,9.379269613418728113e-05,-2.165235637221485376e-04,-7.827221415936946869e-04,2.401573437964543700e-04,4.433138528838753700e-04
3.000000000000000000e+01,2.348341792821884155e-01,2.306079417467117310e-01,-4.729128850158303976e-04,-3.245833795517683029e-04,2.430725435260683298e-04,-7.027941319392994046e-05,-3.118013846687972546e-04,1.184846842079423368e-04,-1.737080892780795693e-04,-7.019462645985186100e-04,2.424369304208084941e-04,3.873291134368628263e-04
3.002000045776367188e+01,2.363494783639907837e-01,2.319843024015426636e-01,-4.630250332411378622e-04,-3.256100462749600410e-04,2.202702162321656942e-04,-1.345986238447949290e-04,-3.346375888213515282e-04,1.466282410547137260e-04,-1.220289559569209814e-04,-6.117324810475111008e-04,2.363963139941915870e-04,3.287672880105674267e-04
3.004000091552734375e+01,2.379282414913177490e-01,2.334791570901870728e-01,-4.435495939105749130e-04,-3.198331396561115980e-04,1.900611532619222999e-04,-1.995441853068768978e-04,-3.502542385831475258e-04,1.772159303072839975e-04,-6.216457404661923647e-05,-5.139103159308433533e-04,2.223576448159292340e-04,2.686592342797666788e-04
3.005999946594238281e+01,2.395383715629577637e-01,2.350622266530990601e-01,-4.152209148742258549e-04,-3.074009146075695753e-04,1.530360168544575572e-04,-2.636432182043790817e-04,-3.586995590012520552e-04,2.092561480822041631e-04,5.186076577956555411e-06,-4.103577230125665665e-04,2.004774723900482059e-04,2.080300328088924289e-04
3.007999992370605469e+01,2.411479353904724121e-01,2.367003411054611206e-01,-3.786764573305845261e-04,-2.885696012526750565e-04,1.100949302781373262e-04,-3.253835893701761961e-04,-3.601990174502134323e-04,2.417852520011365414e-04,7.927860133349895477e-05,-3.030179068446159363e-04,1.708254858385771513e-04,1.479120692238211632e-04
3.010000038146972656e+01,2.427255362272262573e-01,2.383582442998886108e-01,-3.343732969369739294e-04,-2.636977005749940872e-04,6.250597652979195118e-05,-3.832183720078319311e-04,-3.554029972292482853e-04,2.738276962190866470e-04,1.592937042005360126e-04,-1.939133944688364863e-04,1.336033164989203215e-04,8.928357419790700078e-05
3.012000083923339844e+01,2.442403137683868408e-01,2.399998158216476440e-01,-2.828093129210174084e-04,-2.332505100639536977e-04,1.175837769551435485e-05,-4.356034914962947369e-04,-3.454060351941734552e-04,3.043758333660662174e-04,2.443611156195402145e-04,-8.513321517966687679e-05,8.928657189244404435e-05,3.300716707599349320e-05
3.013999938964843750e+01,2.456620335578918457e-01,2.415895760059356689e-01,-2.248510281788185239e-04,-1.978112995857372880e-04,-4.067600093549117446e-05,-4.810706013813614845e-04,-3.315237408969551325e-04,3.324043645989149809e-04,3.335481742396950722e-04,2.123506601492408663e-05,3.865154940285719931e-05,-2.019667954300530255e-05
3.015999984741210938e+01,2.469615787267684937e-01,2.430941760540008545e-01,-1.618056994630023837e-04,-1.580919779371470213e-04,-9.341631812276318669e-05,-5.183379398658871651e-04,-3.151372075080871582e-04,3.568890970200300217e-04,4.257491964381188154e-04,1.232439390150830150e-04,-1.719567444524727762e-05,-6.975278665777295828e-05
3.018000030517578125e+01,2.481114864349365234e-01,2.444836199283599854e-01,-9.528880036668851972e-05,-1.149328381870873272e-04,-1.451259449822828174e-04,-5.464311107061803341e-04,-2.975968236569315195e-04,3.768144233617931604e-04,5.195689154788851738e-04,2.192048123106360435e-04,-7.684613956371322274e-05,-1.152061449829488993e-04
3.020000076293945312e+01,2.490875720977783203e-01,2.457319796085357666e-01,-2.714162292249966413e-05,-6.928335642442107201e-05,-1.945241965586319566e-04,-5.647563375532627106e-04,-2.800314687192440033e-04,3.911848762072622776e-04,6.133195129223167896e-04,3.077106666751205921e-04,-1.387638621963560581e-04,-1.561755925649777055e-04
3.021999931335449219e+01,2.498702853918075562e-01,2.468176037073135376e-01,4.074559547007083893e-05,-2.216390385001432151e-05,-2.404063270660117269e-04,-5.730525590479373932e-04,-2.632667019497603178e-04,3.990574332419782877e-04,7.051432621665298939e-04,3.876119735650718212e-04,-2.014702331507578492e-04,-1.923200761666521430e-04
3.023999977111816406e+01,2.504451572895050049e-01,2.477231174707412720e-01,1.066704571712762117e-04,2.538408625696320087e-05,-2.816302585415542126e-04,-5.712026613764464855e-04,-2.479697868693619967e-04,3.996067971456795931e-04,7.932101725600659847e-04,4.579893138725310564e-04,-2.636101271491497755e-04,-2.233456907561048865e-04
3.026000022888183594e+01,2.508029043674468994e-01,2.484351098537445068e-01,1.691271463641896844e-04,7.234400982270017266e-05,-3.171952557750046253e-04,-5.590394139289855957e-04,-2.347416011616587639e-04,3.921997558791190386e-04,8.759206975810229778e-04,5.180954467505216599e-04,-3.239838406443595886e-04,-2.490347833372652531e-04
3.028000068664550781e+01,2.509396970272064209e-01,2.489439696073532104e-01,2.267983945785090327e-04,1.177546655526384711e-04,-3.463593020569533110e-04,-5.363443633541464806e-04,-2.240824687760323286e-04,3.764394787140190601e-04,9.520000312477350235e-04,5.672851693816483021e-04,-3.815582313109189272e-04,-2.692595007829368114e-04
3.029999923706054688e+01,2.508560419082641602e-01,2.492436319589614868e-01,2.787187986541539431e-04,1.607205049367621541e-04,-3.686058335006237030e-04,-5.030573811382055283e-04,-2.164552424801513553e-04,3.521659818943589926e-04,1.020431285724043846e-03,6.049895309843122959e-04,-4.353702533990144730e-04,-2.839644148480147123e-04
3.031999969482421875e+01,2.505557835102081299e-01,2.493313997983932495e-01,3.242022939957678318e-04,2.004085981752723455e-04,-3.835494280792772770e-04,-4.594657802954316139e-04,-2.123629819834604859e-04,3.194411983713507652e-04,1.080363406799733639e-03,6.307483999989926815e-04,-4.844509530812501907e-04,-2.931454218924045563e-04
3.034000015258789062e+01,2.500463426113128662e-01,2.492077201604843140e-01,3.625553799793124199e-04,2.360431681154295802e-04,-3.909538500010967255e-04,-4.062079824507236481e-04,-2.122542500728741288e-04,2.785189426504075527e-04,1.131143653765320778e-03,6.443171296268701553e-04,-5.279355100356042385e-04,-2.968416956719011068e-04
3.036000061035156250e+01,2.493388801813125610e-01,2.488759756088256836e-01,3.930553793907165527e-04,2.669085806701332331e-04,-3.907594364136457443e-04,-3.441642620600759983e-04,-2.164556935895234346e-04,2.298096078447997570e-04,1.172394142486155033e-03,6.458031130023300648e-04,-5.651789833791553974e-04,-2.951364440377801657e-04
3.037999916076660156e+01,2.484481632709503174e-01,2.483422160148620605e-01,4.149762389715760946e-04,2.923637803178280592e-04,-3.830512287095189095e-04,-2.743611112236976624e-04,-2.252432459499686956e-04,1.738541468512266874e-04,1.203976920805871487e-03,6.357394740916788578e-04,-5.956824170425534248e-04,-2.881687832996249199e-04
3.039999961853027344e+01,2.473929822444915771e-01,2.476149648427963257e-01,4.275231331121176481e-04,3.118661115877330303e-04,-3.681234375108033419e-04,-1.979531953111290932e-04,-2.387702843407168984e-04,1.113196849473752081e-04,1.225905143655836582e-03,6.150576518848538399e-04,-6.190114654600620270e-04,-2.761546638794243336e-04
3.042000007629394531e+01,2.461957782506942749e-01,2.467051446437835693e-01,4.301755689084529877e-04,3.249962173867970705e-04,-3.465956833679229021e-04,-1.162678818218410015e-04,-2.568394411355257034e-04,4.301328590372577310e-05,1.238308497704565525e-03,5.849986919201910496e-04,-6.348734023049473763e-04,-2.594051184132695198e-04
3.044000053405761719e+01,2.448814809322357178e-01,2.456260472536087036e-01,4.230143968015909195e-04,3.314743808005005121e-04,-3.193373268004506826e-04,-3.084822674281895161e-05,-2.788731653708964586e-04,-3.008984640473499894e-05,1.241408404894173145e-03,5.469882162287831306e-04,-6.431979127228260040e-04,-2.383286628173664212e-04
3.045999908447265625e+01,2.434767931699752808e-01,2.443935573101043701e-01,4.065001849085092545e-04,3.311657055746763945e-04,-2.872461918741464615e-04,5.656503344653174281e-05,-3.041109011974185705e-04,-1.068290875991806388e-04,1.235493109561502934e-03,5.025094724260270596e-04,-6.441360455937683582e-04,-2.134144888259470463e-04
3.047999954223632812e+01,2.420103698968887329e-01,2.430264055728912354e-01,3.813349758274853230e-04,3.240731603000313044e-04,-2.510920458007603884e-04,1.441043568775057793e-04,-3.318021481391042471e-04,-1.858752948464825749e-04,1.220945850946009159e-03,4.530417500063776970e-04,-6.380516570061445236e-04,-1.851988636190071702e-04
3.050000000000000000e+01,2.405117601156234741e-01,2.415464222431182861e-01,3.484458720777183771e-04,3.103251510765403509e-04,-2.114086964866146445e-04,2.298392500961199403e-04,-3.614061279222369194e-04,-2.657875884324312210e-04,1.198239973746240139e-03,4.000671615358442068e-04,-6.254251929931342602e-04,-1.542276731925085187e-04
3.052000045776367188e+01,2.390100806951522827e-01,2.399788647890090942e-01,3.087149234488606453e-04,2.901641128119081259e-04,-1.684334129095077515e-04,3.118573804385960102e-04,-3.927575598936527967e-04,-3.450745425652712584e-04,1.167842536233365536e-03,3.450898220762610435e-04,-6.066514761187136173e-04,-1.210426707984879613e-04
3.054000091552734375e+01,2.375339418649673462e-01,2.383523583412170410e-01,2.629424561746418476e-04,2.639427548274397850e-04,-1.222636783495545387e-04,3.884144825860857964e-04,-4.259318811818957329e-04,-4.222154093440622091e-04,1.130213495343923569e-03,2.895882935263216496e-04,-5.820178776048123837e-04,-8.621084998594596982e-05
3.055999946594238281e+01,2.361117750406265259e-01,2.366986870765686035e-01,2.120452118106186390e-04,2.321287320228293538e-04,-7.315102266147732735e-05,4.580910317599773407e-04,-4.608899180311709642e-04,-4.956544144079089165e-04,1.085972879081964493e-03,2.348754351260140538e-04,-5.519319674931466579e-04,-5.036798393120989203e-05
3.057999992370605469e+01,2.347716689109802246e-01,2.350523173809051514e-01,1.570288004586473107e-04,1.953170722117647529e-04,-2.162972305086441338e-05,5.198650178499519825e-04,-4.973125178366899490e-04,-5.638246075250208378e-04,1.035977504216134548e-03,1.820037432480603456e-04,-5.170352524146437645e-04,-1.423181129212025553e-05
3.060000038146972656e+01,2.335408926010131836e-01,2.334494441747665405e-01,9.891529771266505122e-05,1.542408281238749623e-04,3.152530916850082576e-05,5.730888806283473969e-04,-5.346644902601838112e-04,-6.252176826819777489e-04,9.812131756916642189e-04,1.318084832746535540e-04,-4.780740127898752689e-04,2.142318226105999202e-05
3.062000083923339844e+01,2.324453443288803101e-01,2.319269925355911255e-01,3.878958159475587308e-05,1.097720669349655509e-04,8.533318759873509407e-05,6.173995207063853741e-04,-5.722481291741132736e-04,-6.784820579923689365e-04,9.227114496752619743e-04,8.498994429828599095e-05,-4.357964789960533381e-04,5.580805373028852046e-05
3.063999938964843750e+01,2.315090000629425049e-01,2.305212318897247314e-01,-2.210205821029376239e-05,6.290408055065199733e-05,1.386809599353000522e-04,6.525829085148870945e-04,-6.092580733820796013e-04,-7.225230219773948193e-04,8.615365950390696526e-04,4.215540684526786208e-05,-3.909594670403748751e-04,8.815804903861135244e-05
3.065999984741210938e+01,2.307528555393218994e-01,2.292664498090744019e-01,-8.228475780924782157e-05,1.471425275667570531e-05,1.904724340420216322e-04,6.784388097003102303e-04,-6.448873318731784821e-04,-7.565586129203438759e-04,7.987655699253082275e-04,3.845740593533264473e-06,-3.443506720941513777e-04,1.177550802822224796e-04
3.068000030517578125e+01,2.301934063434600830e-01,2.281933426856994629e-01,-1.401750050717964768e-04,-3.368587204022333026e-05,2.396761847194284201e-04,6.946972571313381195e-04,-6.783235585317015648e-04,-7.800810853950679302e-04,7.355431444011628628e-04,-2.945382038888055831e-05,-2.968957705888897181e-04,1.439399202354252338e-04
3.070000076293945312e+01,2.298418879508972168e-01,2.273275107145309448e-01,-1.942670787684619427e-04,-8.120045822579413652e-05,2.852667530532926321e-04,7.010275148786604404e-04,-7.086503901518881321e-04,-7.927436963655054569e-04,6.731788744218647480e-04,-5.734342994401231408e-05,-2.497952373232692480e-04,1.661150163272395730e-04
3.071999931335449219e+01,2.297043502330780029e-01,2.266884744167327881e-01,-2.432271867292001843e-04,-1.267868501599878073e-04,3.262544923927634954e-04,6.971568218432366848e-04,-7.348837680183351040e-04,-7.942665833979845047e-04,6.130330730229616165e-04,-7.954749889904633164e-05,-2.044037973973900080e-04,1.837541349232196808e-04
3.073999977111816406e+01,2.297827154397964478e-01,2.262888997793197632e-01,-2.860284002963453531e-04,-1.694764796411618590e-04,3.617762122303247452e-04,6.830291240476071835e-04,-7.561332313343882561e-04,-7.844549254514276981e-04,5.562606384046375751e-04,-9.592075366526842117e-05,-1.619036338524892926e-04,1.964225521078333259e-04
3.076000022888183594e+01,2.300751507282257080e-01,2.261347472667694092e-01,-3.220022772438824177e-04,-2.083836589008569717e-04,3.911048115696758032e-04,6.588652613572776318e-04,-7.716954569332301617e-04,-7.633326458744704723e-04,5.037375376559793949e-04,-1.064122116076759994e-04,-1.231469068443402648e-04,2.038046077359467745e-04
3.078000068664550781e+01,2.305755615234375000e-01,2.262257635593414307e-01,-3.506143693812191486e-04,-2.427110739517956972e-04,4.136645875405520201e-04,6.251258892007172108e-04,-7.810824317857623100e-04,-7.312656962312757969e-04,4.561319074127823114e-04,-1.110288430936634541e-04,-8.871407771948724985e-05,2.057256788248196244e-04
3.079999923706054688e+01,2.312730401754379272e-01,2.265563607215881348e-01,-3.713355690706521273e-04,-2.717585011851042509e-04,4.291311488486826420e-04,5.824462859891355038e-04,-7.840297184884548187e-04,-6.889717769809067249e-04,4.138943331781774759e-04,-1.098419161280617118e-04,-5.899576717638410628e-05,2.021633554250001907e-04
3.081999969482421875e+01,2.321519106626510620e-01,2.271165698766708374e-01,-3.837873518932610750e-04,-2.949392946902662516e-04,4.374842683319002390e-04,5.315968883223831654e-04,-7.804028573445975780e-04,-6.374014192260801792e-04,3.772369818761944771e-04,-1.030221901601180434e-04,-3.431838922551833093e-05,1.932455488713458180e-04
3.084000015258789062e+01,2.331920415163040161e-01,2.278927415609359741e-01,-3.876946866512298584e-04,-3.117982996627688408e-04,4.389934474602341652e-04,4.734913527499884367e-04,-7.700481801293790340e-04,-5.775804165750741959e-04,3.461456508375704288e-04,-9.086599311558529735e-05,-1.509089543105801567e-05,1.792380062397569418e-04
