time_fs,mu_x_true,mu_x_pred,m_x_true,m_x_pred,is_train,is_val
22.340511,0.2514881,0.25080678,-0.00024162963,-0.00023942666,0,0
22.360512,0.2519032,0.25124398,-0.0002079031,-0.00020415639,0,0
22.380512,0.25207108,0.2514486,-0.0001707785,-0.00016615777,0,0
22.400513,0.25198716,0.25141475,-0.00013101091,-0.00012598856,0,0
22.420513,0.25165132,0.25113964,-8.932108e-05,-8.427926e-05,0,0
22.440514,0.2510687,0.25062355,-4.6350062e-05,-4.1695275e-05,0,0
22.460514,0.25025058,0.24987052,-2.98219e-06,1.1555042e-06,0,0
22.480515,0.24921416,0.24888921,3.989338e-05,4.356771e-05,0,0
22.500515,0.24798174,0.24769439,8.16988e-05,8.476021e-05,0,0
22.520515,0.2465793,0.24630783,0.00012195901,0.00012411016,0,0
22.540516,0.24503604,0.24475823,0.00016024572,0.00016116921,0,0
22.560516,0.2433836,0.24308053,0.00019623645,0.00019559519,0,0
22.580517,0.24165542,0.24131423,0.00022944494,0.00022713764,0,0
22.600517,0.2398863,0.23950143,0.00025908835,0.00025547593,0,0
22.620518,0.23811197,0.2376846,0.0002843246,0.00028003578,0,0
22.640518,0.23636849,0.23590486,0.0003044585,0.00030005336,0,0
22.660519,0.23469165,0.23420085,0.00031891777,0.00031478968,0,0
22.68052,0.23311637,0.23260817,0.00032719632,0.00032365145,0,0
22.70052,0.2316755,0.2311592,0.00032898074,0.000326188,0,0
22.72052,0.23039888,0.22988285,0.00032425224,0.00032213208,0,0
22.74052,0.22931303,0.22880413,0.00031312965,0.00031148267,0,0
22.76052,0.2284404,0.22794358,0.00029580455,0.00029445763,0,0
22.780521,0.2277985,0.22731683,0.00027270135,0.0002714046,0,0
22.800522,0.22739986,0.22693418,0.00024435658,0.00024285453,0,0
22.820522,0.22725186,0.22680077,0.00021118188,0.00020950097,0,0
22.840523,0.22735713,0.22691713,0.00017363203,0.00017201476,0,0
22.860523,0.22771376,0.22727984,0.0001323499,0.00013102317,0,0
22.880524,0.2283149,0.22788215,8.81204e-05,8.722087e-05,0,0
22.900524,0.22914821,0.22871406,4.201981e-05,4.141672e-05,0,0
22.920525,0.23019618,0.2297616,-4.6880627e-06,-5.3639274e-06,0,0
22.940525,0.23143665,0.23100585,-5.0962586e-05,-5.1891268e-05,0,0
22.960526,0.23284267,0.23242216,-9.594006e-05,-9.701904e-05,0,0
22.980526,0.23438284,0.23397972,-0.00013869106,-0.00013982909,0,0
23.000526,0.23602295,0.235642,-0.00017833053,-0.00017950365,0,0
23.020527,0.23772734,0.23736833,-0.00021414511,-0.00021527354,0,0
23.040527,0.23945911,0.23911655,-0.00024556153,-0.00024648465,0,0
23.060528,0.24118064,0.24084552,-0.00027211936,-0.00027263636,0,0
23.080528,0.24285443,0.24251696,-0.00029336082,-0.00029337988,0,0
23.100529,0.24444361,0.24409658,-0.00030863806,-0.00030844143,0,0
23.12053,0.24591297,0.24555412,-0.00031719045,-0.0003174436,0,0
23.14053,0.24723005,0.24686301,-0.00031849317,-0.00031984068,0,0
23.16053,0.24836612,0.2479999,-0.00031242534,-0.00031511512,0,0
23.18053,0.24929696,0.24894428,-0.00029922716,-0.0003030281,0,0
23.200531,0.25000355,0.2496784,-0.00027941438,-0.0002837415,0,0
23.220531,0.2504724,0.25018752,-0.00025357018,-0.00025781535,0,0
23.240532,0.2506954,0.25046036,-0.0002221893,-0.00022605332,0,0
23.260532,0.2506696,0.2504895,-0.00018571901,-0.00018928402,0,0
23.280533,0.25039703,0.25027183,-0.00014470765,-0.00014825129,0,0
23.300533,0.24988504,0.24980883,-9.995057e-05,-0.00010366559,0,0
23.320534,0.24914557,0.24910711,-5.2427335e-05,-5.634861e-05,0,0
23.340534,0.24819468,0.24817865,-3.2245814e-06,-7.2749954e-06,0,0
23.360535,0.2470524,0.24704105,4.637774e-05,4.24778e-05,0,0
23.380535,0.24574254,0.24571751,9.503134e-05,9.170664e-05,0,0
23.400536,0.24429286,0.24423668,0.00014142224,0.00013911954,0,0
23.420536,0.2427347,0.24263217,0.00018415344,0.00018341084,0,0
23.440536,0.24110186,0.24094188,0.00022202964,0.00022322663,0,0
23.460537,0.23942912,0.2392065,0.00025439108,0.00025731212,0,0
23.480537,0.23775156,0.23746757,0.00028081035,0.00028483645,0,0
23.500538,0.23610392,0.23576553,0.0003008479,0.00030540407,0,0
23.520538,0.23451956,0.23413828,0.00031419675,0.00031884064,0,0
23.540539,0.23302983,0.23262012,0.00032061746,0.00032511316,0,0
23.56054,0.23166458,0.23124133,0.00031983305,0.0003242568,0,0
23.58054,0.23045187,0.23002808,0.00031172848,0.00031626594,0,0
23.60054,0.22941738,0.22900265,0.00029644388,0.00030115806,0,0
23.62054,0.22858404,0.2281834,0.00027427234,0.0002791083,0,0
23.640541,0.22797117,0.22758476,0.0002456856,0.0002504819,0,0
23.660542,0.22759382,0.22721736,0.00021139364,0.00021585944,0,0
23.680542,0.22746249,0.22708812,0.00017229831,0.00017608375,0,0
23.700542,0.22758228,0.22720063,0.0001293697,0.00013224524,0,0
23.720543,0.22795202,0.22755516,8.3508756e-05,8.5557076e-05,0,0
23.740543,0.22856449,0.22814834,3.558274e-05,3.71605e-05,0,0
23.760544,0.22940762,0.2289724,-1.3517609e-05,-1.1962265e-05,0,0
23.780544,0.2304653,0.23001452,-6.300765e-05,-6.0956536e-05,0,0
23.800545,0.23171742,0.2312563,-0.00011215127,-0.00010911501,0,0
23.820545,0.23314051,0.23267375,-0.00015998473,-0.00015583295,0,0
23.840546,0.2347079,0.23423734,-0.00020530335,-0.00020038334,0,0
23.860546,0.23638919,0.235913,-0.00024684102,-0.0002417693,0,0
23.880547,0.23815008,0.23766306,-0.00028333295,-0.00027879747,0,0
23.900547,0.23995292,0.2394478,-0.00031364107,-0.00031021753,0,0
23.920547,0.2417581,0.2412268,-0.00033703796,-0.0003348926,0,0
23.940548,0.24352576,0.24296089,-0.00035321646,-0.00035205478,0,0
23.960548,0.24521805,0.2446135,-0.00036195223,-0.00036142362,0,0
23.980549,0.2468003,0.2461521,-0.00036298804,-0.0003630108,0,0
24.00055,0.24824125,0.24754867,-0.00035616994,-0.0003568776,0,0
